player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,team_pass_rate,injury_status,dnp_weeks_rolling,sos_ctx
00-0034351,2024,3,TE,PHI,24.808,28.097,0.544,1.0,1.0,1.0,1.0,2.962,6.635,2.342,0.424,0.0,0.038,64.684,14.534,,healthy,0,54.611
00-0034353,2024,3,WR,BAL,49.25,25.869,0.654,1.0,1.0,1.0,1.0,2.806,4.22,1.33,0.489,0.0,0.115,61.788,14.867,,healthy,0,56.855
00-0034364,2024,3,TE,CLE,78.315,28.818,0.416,1.0,1.0,1.0,1.0,1.279,7.643,0.415,0.568,0.0,0.052,60.958,7.885,,healthy,0,41.967
00-0034365,2024,3,TE,CAR,34.603,33.622,0.691,1.0,1.0,1.0,1.0,2.899,5.15,3.014,0.552,0.0,0.019,65.033,12.097,,healthy,0,55.008
00-0034367,2024,3,RB,CLE,84.425,14.371,0.489,1.0,1.0,1.0,1.0,1.883,3.189,3.186,0.635,0.0,-0.006,63.086,8.1,,healthy,0,66.11
00-0034383,2024,3,TE,HOU,65.336,21.289,0.518,0.899,1.0,1.0,1.0,1.679,3.743,0.172,0.489,0.0,0.029,56.185,11.489,,healthy,0,58.356
00-0034386,2024,3,WR,KC,63.426,38.119,0.413,1.0,1.0,1.0,1.0,2.952,6.4,2.084,0.494,0.0,-0.032,67.114,12.996,,healthy,0,61.182
00-0034395,2024,3,WR,DET,67.872,32.142,0.444,1.0,1.0,1.0,1.0,1.296,8.423,1.266,0.557,0.0,-0.017,68.544,14.721,,healthy,0,44.607
00-0034401,2024,3,QB,BUF,100.0,0.0,0.0,1.0,0.0,0.523,0.528,1.932,4.489,2.185,0.523,0.042,0.078,58.699,11.071,,healthy,0,42.261
00-0034406,2024,3,WR,BUF,64.101,40.94,0.581,1.0,1.0,1.0,1.0,1.677,5.067,2.71,0.581,0.0,0.05,68.236,13.995,,healthy,0,60.744
00-0034407,2024,3,WR,ATL,62.568,32.663,0.404,1.0,1.0,1.0,1.0,2.193,5.144,1.085,0.54,0.0,0.131,62.969,9.264,,healthy,0,51.123
00-0034411,2024,3,WR,SF,52.617,27.901,1.009,1.0,1.0,1.0,1.0,2.18,7.338,3.258,0.539,0.0,-0.018,56.389,14.385,,healthy,0,43.646
00-0034414,2024,3,RB,PIT,47.626,27.048,0.481,1.0,1.0,1.0,1.0,2.647,7.19,2.288,0.475,0.0,0.101,72.044,13.901,,healthy,0,61.051
00-0034418,2024,3,WR,NO,74.557,30.409,0.656,1.0,1.0,1.0,1.0,1.305,9.025,1.153,0.624,0.0,0.019,64.586,14.657,,healthy,0,41.256
00-0034419,2024,3,WR,MIA,28.495,44.508,0.451,1.0,1.0,1.0,1.0,2.204,10.403,0.173,0.57,0.0,0.127,64.697,11.333,,healthy,0,58.989
00-0034433,2024,3,RB,HOU,88.742,9.941,0.487,1.0,1.0,1.0,1.0,2.567,7.4,3.134,0.505,0.0,-0.022,59.074,13.92,,healthy,0,34.804
00-0034438,2024,3,QB,CIN,51.906,0.0,0.0,1.0,0.0,1.0,1.0,1.093,7.705,2.303,0.572,0.256,0.11,54.857,13.403,,healthy,0,47.192
00-0034487,2024,3,WR,MIN,36.948,35.519,0.358,1.0,1.0,1.0,1.0,1.53,2.842,1.739,0.349,0.0,0.146,68.034,14.07,,healthy,0,41.121
00-0034521,2024,3,WR,NYJ,85.169,41.053,0.312,1.0,1.0,1.0,1.0,1.608,12.537,1.607,0.452,0.0,0.022,61.891,7.822,,healthy,0,64.713
00-0034575,2024,3,TE,TB,46.529,19.319,0.759,0.194,1.0,1.0,1.0,1.008,10.9,0.775,0.445,0.0,-0.006,66.746,12.922,,healthy,0,38.004
00-0034577,2024,3,QB,PIT,98.86,0.0,0.0,1.0,0.0,1.0,1.0,2.496,6.269,0.603,0.527,-0.072,-0.037,65.361,13.98,,healthy,0,52.003
00-0034613,2024,3,TE,CIN,68.007,27.321,0.724,0.091,1.0,1.0,1.0,1.577,8.939,1.057,0.546,0.0,0.007,69.263,13.652,,healthy,0,57.258
00-0034646,2024,3,WR,MIN,58.342,28.358,0.623,0.626,1.0,1.0,1.0,1.768,5.266,1.873,0.444,0.0,0.005,74.381,11.587,,healthy,0,63.344
00-0034653,2024,3,WR,DAL,54.984,38.706,0.741,0.455,1.0,1.0,1.0,2.467,6.419,3.214,0.393,0.0,-0.034,60.68,10.191,,healthy,0,47.818
00-0034681,2024,3,RB,TB,91.78,31.037,0.44,1.0,1.0,1.0,1.0,1.509,10.373,2.749,0.543,0.0,-0.019,62.363,14.372,,healthy,0,47.104
00-0034732,2024,3,WR,GB,77.579,37.872,0.699,1.0,1.0,1.0,1.0,2.598,6.914,1.443,0.573,0.0,-0.029,70.839,12.634,,healthy,0,49.928
00-0034737,2024,3,QB,LAC,48.739,0.0,0.0,1.0,0.0,1.0,1.0,2.259,10.686,0.827,0.41,0.251,0.069,66.451,12.711,,healthy,0,58.176
00-0034750,2024,3,RB,CAR,65.665,18.907,0.497,1.0,1.0,1.0,1.0,1.888,9.943,0.106,0.568,0.0,-0.004,59.786,10.208,,healthy,0,46.07
00-0034753,2024,3,TE,BAL,72.269,33.596,0.461,0.415,1.0,1.0,1.0,2.139,4.054,0.807,0.606,0.0,0.093,63.7,7.223,,healthy,0,34.802
00-0034764,2024,3,WR,LV,70.195,33.885,0.63,1.0,1.0,1.0,1.0,1.072,5.957,2.873,0.44,0.0,0.069,64.611,12.456,,healthy,0,42.015
00-0034765,2024,3,WR,DET,49.38,37.92,0.767,1.0,1.0,1.0,1.0,0.996,4.959,3.078,0.472,0.0,0.009,57.817,13.274,,healthy,0,57.263
00-0034771,2024,3,QB,TEN,97.643,0.0,0.0,1.0,0.0,1.0,1.0,1.481,5.899,0.0,0.56,-0.031,0.131,68.063,16.684,,healthy,0,56.947
00-0034775,2024,3,WR,JAX,78.322,35.177,0.553,1.0,1.0,1.0,1.0,2.402,4.126,1.039,0.459,0.0,0.134,61.365,13.455,,healthy,0,55.131
00-0034777,2024,3,WR,LAC,22.186,40.322,0.484,1.0,1.0,1.0,1.0,1.478,7.004,0.658,0.539,0.0,0.044,68.02,16.695,,healthy,0,43.65
00-0034791,2024,3,RB,CLE,78.472,27.399,0.529,1.0,1.0,1.0,1.0,2.238,10.268,2.038,0.455,0.0,-0.02,68.405,12.23,,healthy,0,41.009
00-0034796,2024,3,QB,BAL,82.16,0.0,0.0,1.0,0.0,1.0,1.0,2.064,7.209,0.091,0.349,0.132,0.021,60.333,9.615,,healthy,0,49.639
00-0034798,2024,3,TE,MIA,79.21,29.968,0.225,1.0,1.0,1.0,1.0,1.179,8.174,1.461,0.491,0.0,0.073,53.739,12.596,,healthy,0,45.481
00-0034808,2024,3,RB,CLE,50.583,45.881,0.516,1.0,1.0,1.0,1.0,3.215,8.928,3.088,0.384,0.0,0.096,62.919,8.364,,healthy,0,52.394
00-0034827,2024,3,WR,CHI,26.755,35.084,0.831,1.0,1.0,1.0,1.0,2.394,5.598,0.628,0.375,0.0,-0.032,66.079,15.809,,healthy,0,42.192
00-0034829,2024,3,TE,CIN,72.037,23.331,1.076,1.0,1.0,1.0,1.0,2.799,5.597,0.632,0.361,0.0,-0.016,75.144,8.72,,healthy,0,57.182
00-0034830,2024,3,TE,LAC,51.339,25.814,0.469,0.2,1.0,1.0,1.0,2.669,4.181,3.459,0.444,0.0,-0.001,58.942,8.944,,healthy,0,51.946
00-0034837,2024,3,WR,TEN,80.86,26.708,0.951,0.088,1.0,1.0,1.0,3.356,4.66,2.98,0.42,0.0,0.055,66.326,14.696,,healthy,0,46.718
00-0034838,2024,3,RB,LA,78.824,17.825,0.435,1.0,1.0,1.0,1.0,3.302,7.183,1.633,0.437,0.0,0.008,72.925,14.328,,healthy,0,61.476
00-0034844,2024,3,RB,PHI,72.594,36.295,0.494,1.0,1.0,1.0,1.0,2.728,8.025,1.278,0.44,0.0,-0.006,66.836,11.361,,healthy,0,60.188
00-0034854,2024,3,WR,ATL,35.048,26.98,0.842,1.0,1.0,1.0,1.0,1.589,4.424,3.559,0.657,0.0,0.045,59.341,12.298,,healthy,0,61.456
00-0034855,2024,3,QB,TB,53.948,0.0,0.0,1.0,0.0,1.0,1.0,2.844,4.533,2.046,0.412,0.175,-0.04,73.111,13.59,,healthy,0,45.92
00-0034857,2024,3,QB,BUF,43.819,0.0,0.0,1.0,0.0,1.0,1.0,1.997,11.703,0.207,0.467,0.234,0.075,51.45,9.999,,healthy,0,36.942
00-0034860,2024,3,WR,NO,35.295,26.098,1.08,1.0,1.0,1.0,1.0,3.469,8.868,0.375,0.569,0.0,0.078,58.654,8.811,,healthy,0,61.966
00-0034867,2024,3,WR,SF,43.135,29.858,1.151,0.182,1.0,1.0,1.0,3.002,3.555,0.27,0.667,0.0,0.014,58.175,16.284,,healthy,0,57.976
00-0034869,2024,3,QB,MIN,94.268,0.0,0.0,1.0,0.0,1.0,1.0,2.199,8.484,2.909,0.401,0.228,0.075,66.815,11.19,,healthy,0,38.456
00-0034899,2024,3,QB,JAX,88.009,0.0,0.0,1.0,0.0,1.0,1.0,3.222,8.098,2.872,0.435,0.261,-0.03,56.486,7.461,,healthy,0,50.03
00-0034928,2024,3,WR,BAL,21.054,22.569,1.066,1.0,1.0,1.0,1.0,2.573,10.995,1.777,0.389,0.0,0.079,58.808,12.543,,healthy,0,50.435
00-0034955,2024,3,QB,MIN,74.951,0.0,0.0,1.0,0.0,1.0,1.0,2.625,5.886,0.831,0.525,0.131,0.002,70.215,10.846,,healthy,0,56.565
00-0034959,2024,3,RB,HOU,89.959,35.674,0.492,1.0,1.0,1.0,1.0,2.89,9.875,0.787,0.605,0.0,-0.002,62.331,14.913,,healthy,0,37.129
00-0034960,2024,3,WR,LV,46.411,25.077,0.684,0.265,1.0,1.0,1.0,2.414,7.057,0.095,0.559,0.0,-0.011,72.214,12.415,,healthy,0,48.908
00-0034970,2024,3,TE,HOU,46.596,22.729,0.614,1.0,1.0,1.0,1.0,2.08,12.249,3.638,0.577,0.0,0.068,64.442,11.036,,healthy,0,50.352
00-0034972,2024,3,RB,LV,83.525,22.367,0.49,1.0,1.0,1.0,1.0,2.233,3.675,2.388,0.586,0.0,0.05,59.313,13.059,,healthy,0,53.875
00-0034975,2024,3,RB,BAL,83.19,30.307,0.449,1.0,1.0,1.0,1.0,1.475,8.628,0.691,0.451,0.0,0.078,60.919,8.528,,healthy,0,43.243
00-0034981,2024,3,TE,NO,23.715,31.838,0.329,1.0,1.0,1.0,1.0,2.283,6.149,2.981,0.579,0.0,0.024,57.539,13.651,,healthy,0,32.065
00-0035021,2024,3,WR,IND,53.003,32.34,0.5,1.0,1.0,1.0,1.0,2.992,5.58,2.978,0.5,0.0,0.112,62.186,12.853,,healthy,0,36.897
00-0035039,2024,3,TE,CHI,56.019,27.928,0.668,0.836,1.0,1.0,1.0,0.984,5.342,2.629,0.377,0.0,0.005,69.672,14.852,,healthy,0,52.424
00-0035045,2024,3,WR,IND,78.753,39.012,0.745,0.786,1.0,1.0,1.0,2.313,7.884,3.464,0.473,0.0,-0.028,65.237,9.021,,healthy,0,49.924
00-0035099,2024,3,RB,PHI,52.15,28.659,0.477,1.0,1.0,1.0,1.0,3.414,4.898,0.741,0.524,0.0,-0.046,55.259,13.842,,healthy,0,47.475
00-0035100,2024,3,QB,CIN,96.863,0.0,0.0,1.0,0.0,1.0,1.0,2.435,5.533,3.072,0.593,0.03,0.091,64.367,11.319,,healthy,0,56.963
00-0035101,2024,3,WR,WAS,48.333,28.411,0.977,1.0,1.0,1.0,1.0,2.968,3.206,0.988,0.626,0.0,0.031,62.588,12.556,,healthy,0,33.22
00-0035125,2024,3,RB,MIA,41.688,30.393,0.45,1.0,1.0,1.0,1.0,3.168,10.398,0.485,0.36,0.0,0.069,64.933,13.895,,healthy,0,57.846
00-0035140,2024,3,WR,KC,45.83,38.889,0.454,1.0,1.0,1.0,1.0,1.344,4.84,2.443,0.649,0.0,0.055,69.645,11.656,,healthy,0,40.573
00-0035146,2024,3,QB,WAS,75.906,0.0,0.0,1.0,0.0,1.0,0.899,1.037,5.189,2.834,0.352,0.075,0.017,55.623,13.471,,healthy,0,51.06
00-0035164,2024,3,WR,TB,51.65,43.241,0.619,1.0,1.0,1.0,1.0,2.941,9.36,2.459,0.421,0.0,0.095,63.252,10.4,,healthy,0,36.768
00-0035208,2024,3,WR,WAS,35.782,27.266,0.538,0.938,1.0,1.0,1.0,3.208,7.601,2.267,0.554,0.0,0.112,62.304,10.14,,healthy,0,53.881
00-0035215,2024,3,WR,BAL,89.325,30.282,0.667,1.0,1.0,1.0,1.0,3.303,8.44,2.949,0.435,0.0,0.055,63.292,15.834,,healthy,0,47.743
00-0035216,2024,3,WR,HOU,26.535,37.074,0.306,1.0,1.0,1.0,1.0,1.634,6.187,2.78,0.508,0.0,-0.002,57.393,7.817,,healthy,0,48.204
00-0035222,2024,3,TE,LV,65.002,29.283,0.61,1.0,1.0,1.0,1.0,3.15,4.332,3.766,0.388,0.0,0.052,65.439,7.1,,healthy,0,39.044
00-0035228,2024,3,QB,ARI,46.793,0.0,0.0,1.0,0.0,1.0,1.0,1.181,9.988,2.725,0.493,0.223,0.049,60.163,14.863,,healthy,0,35.53
00-0035229,2024,3,TE,MIN,88.105,22.134,0.556,0.462,1.0,1.0,1.0,2.098,4.587,0.613,0.531,0.0,0.007,65.193,10.641,,healthy,0,42.615
00-0035243,2024,3,RB,CAR,41.508,19.224,0.466,1.0,1.0,1.0,1.0,1.498,5.458,3.397,0.404,0.0,0.071,59.438,16.027,,healthy,0,60.496
00-0035249,2024,3,TE,MIN,78.777,26.347,0.538,1.0,1.0,1.0,1.0,1.699,8.605,1.172,0.372,0.0,0.051,70.976,11.577,,healthy,0,42.879
00-0035250,2024,3,RB,NYG,43.938,42.018,0.502,1.0,1.0,1.0,1.0,2.514,7.269,2.527,0.377,0.0,0.018,67.612,11.842,,healthy,0,37.105
00-0035251,2024,3,QB,DAL,75.902,0.0,0.0,1.0,0.0,1.0,1.0,2.805,6.571,0.497,0.395,-0.025,0.113,57.362,12.591,,healthy,0,45.315
00-0035259,2024,3,TE,LV,84.428,23.097,0.973,0.173,1.0,1.0,1.0,1.65,11.759,0.961,0.593,0.0,0.111,58.517,13.599,,healthy,0,53.303
00-0035261,2024,3,RB,TEN,45.901,28.397,0.445,1.0,1.0,1.0,1.0,3.349,4.273,3.403,0.587,0.0,0.141,66.718,11.303,,healthy,0,55.976
00-0035264,2024,3,QB,DEN,39.002,0.0,0.0,1.0,0.0,1.0,1.0,1.635,8.002,2.86,0.406,0.229,0.035,60.487,12.688,,healthy,0,47.506
00-0035282,2024,3,QB,LAC,49.575,0.0,0.0,1.0,0.0,1.0,1.0,1.732,4.662,0.199,0.402,0.276,0.043,55.796,10.803,,healthy,0,39.947
00-0035289,2024,3,QB,LV,93.416,0.0,0.0,1.0,0.0,1.0,1.0,1.505,4.724,0.63,0.603,-0.046,0.086,66.466,7.929,,healthy,0,50.48
00-0035291,2024,3,RB,CIN,79.223,32.884,0.491,1.0,1.0,1.0,1.0,2.653,11.127,1.993,0.503,0.0,0.08,66.99,10.452,,healthy,0,32.552
00-0035297,2024,3,WR,DAL,55.017,34.411,0.781,1.0,1.0,1.0,1.0,2.516,3.426,2.294,0.378,0.0,0.073,65.644,12.997,,healthy,0,36.324
00-0035298,2024,3,WR,PIT,32.068,28.972,0.488,0.0,1.0,1.0,1.0,3.157,8.691,3.555,0.471,0.0,0.031,62.657,13.587,,healthy,0,37.935
00-0035308,2024,3,TE,CHI,58.01,29.537,0.484,0.735,1.0,1.0,1.0,2.959,4.012,2.999,0.461,0.0,-0.001,71.725,15.663,,healthy,0,47.183
00-0035311,2024,3,RB,JAX,78.521,14.828,0.463,1.0,1.0,1.0,1.0,2.419,4.764,0.815,0.595,0.0,0.023,53.941,11.467,,healthy,0,53.019
00-0035329,2024,3,TE,DEN,42.891,30.306,0.322,1.0,1.0,1.0,1.0,1.469,10.793,0.727,0.626,0.0,-0.022,71.9,14.133,,healthy,0,36.814
00-0035341,2024,3,WR,CAR,66.605,36.588,0.355,1.0,1.0,1.0,1.0,3.543,11.322,3.057,0.494,0.0,0.031,70.572,11.291,,healthy,0,48.234
00-0035345,2024,3,TE,HOU,84.917,24.294,0.427,1.0,1.0,1.0,1.0,2.837,10.397,4.137,0.408,0.0,-0.023,62.391,8.883,,healthy,0,59.769
00-0035356,2024,3,TE,WAS,19.895,32.751,0.742,1.0,1.0,1.0,1.0,2.748,11.906,0.945,0.421,0.0,0.084,53.78,8.571,,healthy,0,53.601
00-0035359,2024,3,WR,DEN,74.009,41.203,0.389,1.0,1.0,1.0,1.0,2.024,11.978,1.781,0.604,0.0,0.126,55.689,11.318,,healthy,0,54.704
00-0035399,2024,3,WR,TEN,50.672,31.577,0.508,1.0,1.0,1.0,1.0,1.043,3.466,1.281,0.542,0.0,0.141,60.836,8.01,,healthy,0,49.453
00-0035406,2024,3,WR,DEN,49.81,39.57,0.759,0.928,1.0,1.0,1.0,2.91,4.497,2.027,0.538,0.0,-0.017,61.216,10.889,,healthy,0,33.705
00-0035414,2024,3,WR,LV,69.723,30.523,1.102,1.0,1.0,1.0,1.0,3.065,9.714,2.912,0.592,0.0,-0.026,69.855,7.82,,healthy,0,44.006
00-0035436,2024,3,TE,PIT,26.402,28.704,0.786,1.0,1.0,1.0,1.0,2.168,3.53,1.372,0.433,0.0,0.07,60.364,7.989,,healthy,0,53.234
00-0035457,2024,3,WR,DAL,83.343,41.032,0.66,1.0,1.0,1.0,1.0,1.407,3.889,0.0,0.451,0.0,0.126,60.331,7.973,,healthy,0,45.982
00-0035480,2024,3,WR,NYJ,37.859,40.828,0.714,1.0,1.0,1.0,1.0,1.147,4.04,0.098,0.598,0.0,0.14,54.836,8.681,,healthy,0,44.412
00-0035500,2024,3,WR,ARI,97.58,36.202,0.482,1.0,1.0,1.0,1.0,2.126,4.83,3.437,0.481,0.0,0.076,66.439,14.604,,healthy,0,54.883
00-0035510,2024,3,WR,ARI,74.78,32.593,1.036,1.0,1.0,1.0,1.0,2.765,6.497,1.548,0.481,0.0,0.061,61.973,6.929,,healthy,0,41.184
00-0035527,2024,3,WR,PIT,24.689,42.569,0.498,0.381,1.0,1.0,1.0,1.76,3.817,0.998,0.451,0.0,-0.031,51.627,15.348,,healthy,0,38.714
00-0035529,2024,3,WR,CIN,60.488,26.542,1.27,0.618,1.0,1.0,1.0,1.946,6.935,1.738,0.491,0.0,0.036,63.038,10.548,,healthy,0,30.299
00-0035535,2024,3,WR,NYG,61.917,24.604,0.994,1.0,1.0,1.0,1.0,2.974,3.481,2.575,0.482,0.0,-0.05,61.581,12.965,,healthy,0,40.704
00-0035537,2024,3,RB,BUF,68.722,10.754,0.482,1.0,1.0,1.0,1.0,1.093,3.967,0.312,0.423,0.0,0.122,58.111,12.64,,healthy,0,44.4
00-0035544,2024,3,WR,DET,89.166,33.838,0.513,0.095,1.0,1.0,1.0,0.926,4.14,3.599,0.589,0.0,-0.041,64.743,10.435,,healthy,0,43.353
00-0035547,2024,3,TE,KC,38.55,32.878,0.667,0.202,1.0,1.0,1.0,1.891,8.628,2.332,0.328,0.0,0.044,62.648,14.646,,healthy,0,43.158
00-0035562,2024,3,TE,CAR,56.91,32.494,0.446,1.0,1.0,1.0,1.0,2.732,11.571,0.839,0.472,0.0,0.073,58.389,12.606,,healthy,0,41.541
00-0035567,2024,3,RB,DET,39.895,30.907,0.458,1.0,1.0,1.0,1.0,2.943,2.787,1.327,0.359,0.0,0.059,55.615,11.611,,healthy,0,58.369
00-0035572,2024,3,TE,DET,75.215,22.63,0.713,1.0,1.0,1.0,1.0,2.553,3.914,3.475,0.481,0.0,0.024,53.917,9.663,,healthy,0,44.001
00-0035593,2024,3,WR,IND,55.216,35.836,0.41,0.554,1.0,1.0,1.0,3.183,8.093,0.976,0.444,0.0,0.116,50.731,16.494,,healthy,0,56.718
00-0035594,2024,3,RB,CHI,77.782,21.93,0.495,1.0,1.0,1.0,1.0,2.338,3.129,1.112,0.341,0.0,-0.033,68.528,9.742,,healthy,0,39.074
00-0035602,2024,3,WR,LV,24.106,23.181,0.843,0.315,1.0,1.0,1.0,1.216,8.507,1.348,0.373,0.0,0.1,60.753,12.431,,healthy,0,46.301
00-0035621,2024,3,WR,CHI,43.984,33.651,0.669,1.0,1.0,1.0,1.0,3.084,10.672,0.461,0.335,0.0,0.023,59.378,11.283,,healthy,0,55.135
00-0035624,2024,3,TE,SEA,56.749,25.678,0.665,1.0,1.0,1.0,1.0,2.51,5.456,1.267,0.395,0.0,-0.029,61.699,16.02,,healthy,0,38.753
00-0035628,2024,3,RB,JAX,79.396,13.778,0.509,1.0,1.0,1.0,1.0,1.397,7.996,1.574,0.449,0.0,-0.001,68.486,13.768,,healthy,0,42.448
00-0035631,2024,3,TE,CIN,85.511,34.706,0.515,1.0,1.0,1.0,1.0,2.738,10.11,0.912,0.391,0.0,0.064,53.643,10.384,,healthy,0,44.439
00-0035639,2024,3,WR,PHI,30.619,32.173,0.792,0.175,1.0,1.0,1.0,2.332,9.765,2.004,0.351,0.0,0.1,56.044,10.34,,healthy,0,53.381
00-0035640,2024,3,WR,SEA,40.908,36.029,0.677,1.0,1.0,1.0,1.0,1.767,5.604,1.236,0.575,0.0,0.05,62.391,11.044,,healthy,0,57.654
00-0035644,2024,3,TE,SEA,31.123,20.707,0.808,0.456,1.0,1.0,1.0,1.237,10.905,0.729,0.368,0.0,0.004,56.786,9.869,,healthy,0,57.652
00-0035645,2024,3,WR,NYG,19.756,39.925,0.711,1.0,1.0,1.0,1.0,1.903,8.556,1.254,0.485,0.0,0.079,65.265,10.262,,healthy,0,54.65
00-0035659,2024,3,WR,WAS,54.673,40.708,0.24,1.0,1.0,1.0,1.0,2.628,8.667,2.488,0.588,0.0,0.011,58.812,12.453,,healthy,0,38.961
00-0035662,2024,3,WR,KC,40.574,38.354,0.573,0.0,1.0,1.0,1.0,2.856,3.451,2.845,0.497,0.0,0.11,55.835,12.22,,healthy,0,41.562
00-0035676,2024,3,WR,PHI,46.612,33.96,0.601,1.0,1.0,1.0,1.0,3.347,8.775,2.849,0.383,0.0,0.036,69.619,12.085,,healthy,0,50.738
00-0035685,2024,3,RB,DET,41.353,21.208,0.461,1.0,1.0,1.0,1.0,1.515,6.67,1.121,0.559,0.0,0.005,73.147,14.335,,healthy,0,49.701
00-0035689,2024,3,TE,BUF,57.135,30.835,0.667,0.771,1.0,1.0,1.0,2.729,7.097,1.368,0.424,0.0,0.071,66.512,12.339,,healthy,0,44.432
00-0035700,2024,3,RB,GB,62.003,35.903,0.475,1.0,1.0,1.0,1.0,3.111,9.484,3.173,0.35,0.0,0.11,55.934,13.767,,healthy,0,47.321
00-0035701,2024,3,WR,SEA,35.534,41.056,0.524,1.0,1.0,1.0,1.0,2.754,4.911,3.772,0.58,0.0,-0.021,66.585,12.143,,healthy,0,52.147
00-0035703,2024,3,WR,SEA,34.588,28.024,0.468,1.0,1.0,1.0,1.0,1.563,10.986,3.747,0.318,0.0,0.044,56.957,13.918,,healthy,0,62.416
00-0035704,2024,3,QB,NYG,54.522,0.0,0.0,1.0,0.0,0.401,0.303,1.144,11.17,2.88,0.507,0.213,0.007,53.843,10.848,,healthy,0,54.527
00-0035710,2024,3,QB,MIN,72.231,0.0,0.0,1.0,0.0,1.0,1.0,1.126,4.134,0.181,0.605,-0.045,0.118,66.538,14.639,,healthy,0,40.793
00-0035719,2024,3,WR,SF,24.996,23.733,0.551,1.0,1.0,1.0,1.0,2.492,10.887,0.754,0.634,0.0,0.064,59.286,11.617,,healthy,0,52.276
00-0035726,2024,3,RB,NYG,68.229,22.417,0.51,1.0,1.0,1.0,1.0,2.48,6.698,1.086,0.511,0.0,0.075,71.96,13.718,,healthy,0,55.063
00-0035769,2024,3,TE,BAL,43.778,24.625,0.952,1.0,1.0,1.0,1.0,3.17,5.542,3.962,0.503,0.0,0.097,60.631,10.521,,healthy,0,57.8
00-0035771,2024,3,TE,NE,62.554,29.366,0.665,0.596,1.0,1.0,1.0,1.822,8.026,3.089,0.558,0.0,0.017,64.182,14.991,,healthy,0,43.465
00-0035806,2024,3,RB,NE,65.108,20.852,0.434,1.0,1.0,1.0,1.0,2.274,9.245,0.268,0.635,0.0,0.073,72.966,10.391,,healthy,0,40.974
00-0035831,2024,3,RB,NO,81.236,40.286,0.434,1.0,1.0,1.0,1.0,1.503,3.886,0.303,0.546,0.0,0.102,72.557,7.779,,healthy,0,60.72
00-0035860,2024,3,RB,ARI,58.631,37.427,0.524,1.0,1.0,1.0,1.0,1.861,2.861,1.488,0.415,0.0,0.067,70.004,10.295,,healthy,0,41.066
00-0035869,2024,3,WR,ATL,73.69,35.094,0.43,1.0,1.0,1.0,1.0,3.564,10.34,1.683,0.49,0.0,0.052,51.69,13.964,,healthy,0,59.191
00-0035876,2024,3,WR,ARI,48.514,35.814,0.275,1.0,1.0,1.0,1.0,1.544,4.013,2.411,0.551,0.0,0.143,71.231,16.129,,healthy,0,60.059
00-0035891,2024,3,WR,SEA,53.968,35.444,0.265,1.0,1.0,1.0,1.0,3.214,9.605,0.518,0.585,0.0,-0.004,61.175,9.431,,healthy,0,53.379
00-0035924,2024,3,RB,PIT,72.551,43.097,0.493,1.0,1.0,1.0,1.0,1.926,8.265,3.145,0.556,0.0,0.094,70.155,13.197,,healthy,0,35.698
00-0035934,2024,3,WR,MIN,45.49,25.037,1.327,0.0,1.0,1.0,1.0,1.302,7.195,2.585,0.321,0.0,0.066,67.851,12.282,,healthy,0,41.657
00-0035956,2024,3,TE,CLE,49.675,19.996,0.573,1.0,1.0,1.0,1.0,1.544,6.164,3.561,0.371,0.0,-0.001,54.592,10.439,,healthy,0,33.109
00-0035973,2024,3,RB,SF,86.837,12.589,0.476,1.0,1.0,1.0,1.0,1.575,8.839,0.209,0.573,0.0,0.09,67.395,9.858,,healthy,0,47.782
00-0035976,2024,3,WR,CAR,50.828,40.5,0.836,0.849,1.0,1.0,1.0,2.156,8.112,1.403,0.555,0.0,0.044,59.029,8.17,,healthy,0,56.255
00-0035993,2024,3,QB,MIA,58.909,0.0,0.0,1.0,0.0,0.482,0.389,1.823,3.726,3.574,0.514,0.04,0.148,72.15,9.823,,healthy,0,46.535
00-0036020,2024,3,RB,IND,96.807,45.516,0.475,1.0,1.0,1.0,1.0,1.047,11.643,2.914,0.377,0.0,0.083,66.561,11.652,,healthy,0,46.289
00-0036032,2024,3,TE,IND,27.889,36.307,0.391,1.0,1.0,1.0,1.0,3.063,9.907,2.128,0.445,0.0,0.008,67.755,12.467,,healthy,0,46.141
00-0036040,2024,3,TE,NO,93.78,29.481,0.788,1.0,1.0,1.0,1.0,2.717,3.162,3.419,0.425,0.0,-0.017,62.249,14.231,,healthy,0,45.724
00-0036059,2024,3,TE,SEA,77.188,29.124,0.865,1.0,1.0,1.0,1.0,3.398,8.749,2.166,0.378,0.0,0.111,67.616,8.237,,healthy,0,48.142
00-0036080,2024,3,WR,NYJ,26.124,26.948,0.632,0.465,1.0,1.0,1.0,2.863,3.09,0.395,0.503,0.0,0.007,58.694,14.413,,healthy,0,51.72
00-0036096,2024,3,RB,HOU,95.322,36.698,0.501,1.0,1.0,1.0,1.0,3.575,8.28,0.197,0.583,0.0,0.009,75.499,15.481,,healthy,0,56.359
00-0036133,2024,3,WR,CLE,26.873,38.236,0.53,1.0,1.0,1.0,1.0,1.181,10.49,0.743,0.543,0.0,0.026,63.76,13.21,,healthy,0,56.343
