player_id,season,week,position,team,snap_pct,routes,tprr,rush_share,target_share,goalline_share,two_min_share,yprr,yac_per_rec,mtf,succ_rate,epa_per_play_qb,team_epa_play,team_pace,team_rz_plays,injury_status,dnp_weeks_rolling,sos_ctx
00-0029604,2024,7,QB,ATL,87.4,0.0,0.0,10.5,0.0,5.8,4.7,1.32,4.4,0.6,0.51,0.124,0.072,67.5,15.0,healthy,0,51.4
00-0029892,2024,7,RB,SF,81.0,38.9,0.5,25.2,19.5,22.6,18.0,2.46,8.0,1.0,0.441,0.0,0.002,68.1,11.0,healthy,0,44.1
00-0030035,2024,7,WR,CAR,33.8,42.0,0.263,4.5,11.1,17.5,14.0,3.41,9.9,2.4,0.377,0.0,0.111,70.8,16.0,healthy,0,54.1
00-0030061,2024,7,TE,WAS,69.9,30.5,0.489,0.2,14.9,11.2,9.0,3.08,3.0,3.8,0.366,0.0,0.074,67.0,12.0,healthy,0,57.8
00-0030279,2024,7,WR,CHI,42.5,43.0,0.38,2.5,16.3,17.7,14.2,1.27,4.4,3.2,0.377,0.0,-0.049,63.0,13.0,healthy,0,39.4
00-0030431,2024,7,WR,HOU,65.3,36.3,0.406,1.3,14.7,18.1,14.5,3.2,6.9,1.4,0.565,0.0,0.096,60.1,10.0,healthy,0,64.6
00-0030506,2024,7,TE,KC,76.6,32.1,0.759,0.3,24.4,26.4,21.1,2.96,4.9,1.5,0.383,0.0,-0.003,58.4,11.0,healthy,0,62.7
00-0030564,2024,7,WR,KC,47.3,28.4,1.137,3.1,32.3,14.1,11.3,3.04,9.5,0.1,0.491,0.0,0.124,61.0,11.0,healthy,0,62.0
00-0030565,2024,7,QB,SEA,77.1,0.0,0.0,14.5,0.0,9.3,7.5,3.38,3.9,2.8,0.547,0.206,-0.024,67.2,13.0,healthy,0,51.8
00-0030578,2024,7,RB,PIT,89.4,48.7,0.5,30.9,24.3,16.6,13.3,1.62,8.1,0.9,0.368,0.0,0.034,66.7,11.0,healthy,0,59.1
00-0031235,2024,7,WR,MIA,53.4,28.7,0.909,3.1,26.1,10.9,8.8,1.56,6.5,1.4,0.447,0.0,0.091,62.9,14.0,healthy,0,55.1
00-0031236,2024,7,WR,DAL,53.4,44.3,0.27,3.8,11.9,12.1,9.7,2.37,6.4,3.9,0.462,0.0,0.099,63.8,15.0,healthy,0,41.1
00-0031237,2024,7,QB,DET,82.6,0.0,0.0,5.7,0.0,8.1,6.5,2.15,5.7,0.9,0.481,0.019,0.142,71.7,11.0,healthy,0,36.4
00-0031260,2024,7,TE,SF,55.9,25.7,0.554,1.9,14.2,13.5,10.8,3.34,11.8,3.1,0.381,0.0,0.149,71.1,9.0,healthy,0,55.9
00-0031280,2024,7,QB,NO,70.1,0.0,0.0,12.1,0.0,4.4,3.6,2.15,7.5,3.8,0.634,0.035,0.065,63.3,10.0,healthy,0,49.7
00-0031299,2024,7,TE,CAR,78.4,21.4,0.401,2.6,8.6,20.0,16.0,1.82,3.7,0.6,0.607,0.0,0.05,59.9,10.0,healthy,0,63.8
00-0031345,2024,7,QB,LA,43.1,0.0,0.0,9.8,0.0,8.1,6.5,1.81,5.2,3.4,0.394,0.243,0.124,66.5,11.0,healthy,0,43.0
00-0031373,2024,7,WR,WAS,89.4,44.6,0.606,2.4,27.1,17.5,14.0,1.45,11.5,3.1,0.525,0.0,0.095,62.5,9.0,healthy,0,64.1
00-0031381,2024,7,WR,NYJ,84.3,39.5,0.512,2.6,20.2,6.5,5.2,3.23,8.3,1.9,0.399,0.0,-0.011,67.5,15.0,healthy,0,49.5
00-0031408,2024,7,WR,TB,84.9,27.5,0.672,3.4,18.5,8.5,6.8,1.98,4.2,3.6,0.508,0.0,-0.042,69.4,15.0,healthy,0,47.6
00-0031428,2024,7,WR,DET,92.3,34.5,0.902,1.6,31.1,10.0,8.0,1.44,6.9,0.4,0.581,0.0,0.124,67.5,9.0,healthy,0,42.6
00-0031484,2024,7,TE,NYG,91.2,24.0,0.96,1.2,23.0,20.7,16.6,3.15,7.3,1.0,0.625,0.0,0.134,63.0,9.0,healthy,0,56.3
00-0031503,2024,7,QB,CLE,89.7,0.0,0.0,7.6,0.0,5.0,4.0,1.43,4.1,2.1,0.585,-0.028,0.092,62.1,14.0,healthy,0,43.7
00-0031544,2024,7,WR,BUF,32.5,35.2,0.801,0.1,28.2,5.9,4.8,2.18,7.2,2.2,0.382,0.0,0.144,59.6,11.0,healthy,0,61.6
00-0031547,2024,7,WR,PHI,59.8,44.8,0.693,0.8,31.1,18.6,14.9,2.58,10.7,4.0,0.644,0.0,0.139,67.7,13.0,healthy,0,51.5
00-0031549,2024,7,WR,BAL,41.7,39.7,0.475,3.4,18.9,18.0,14.4,3.26,3.9,3.5,0.358,0.0,0.133,66.5,10.0,healthy,0,55.2
00-0031585,2024,7,TE,PIT,90.4,20.9,0.849,3.0,17.8,23.9,19.1,1.03,6.6,2.0,0.634,0.0,0.03,63.0,12.0,healthy,0,46.4
00-0031588,2024,7,WR,HOU,74.8,27.2,0.688,4.9,18.7,5.8,4.6,1.46,5.6,3.9,0.5,0.0,0.055,64.2,13.0,healthy,0,35.7
00-0031595,2024,7,RB,DEN,61.7,14.6,0.5,23.7,7.3,25.4,20.3,3.01,5.1,0.1,0.615,0.0,0.049,63.1,12.0,healthy,0,40.3
00-0031610,2024,7,TE,NYG,75.0,33.4,0.461,0.4,15.4,27.8,22.3,1.1,9.0,1.3,0.526,0.0,-0.03,58.0,14.0,healthy,0,47.8
00-0031687,2024,7,RB,MIA,49.5,28.3,0.5,37.3,14.1,18.8,15.1,1.86,11.1,2.1,0.558,0.0,-0.009,63.2,13.0,healthy,0,61.1
00-0031690,2024,7,TE,LAC,91.5,31.1,0.614,0.2,19.1,21.5,17.2,1.16,5.7,0.4,0.494,0.0,0.071,68.6,12.0,healthy,0,37.1
00-0031763,2024,7,WR,CHI,57.7,35.6,0.516,3.0,18.4,9.0,7.2,2.58,4.1,3.4,0.562,0.0,0.142,72.0,15.0,healthy,0,64.9
00-0031800,2024,7,QB,LAC,54.4,0.0,0.0,7.1,0.0,9.3,7.4,1.04,4.4,0.2,0.42,0.006,0.129,68.0,11.0,healthy,0,36.1
00-0031868,2024,7,WR,BUF,89.7,29.7,0.738,2.0,21.9,7.9,6.3,2.49,7.9,0.6,0.607,0.0,0.073,58.9,13.0,healthy,0,51.1
00-0031941,2024,7,WR,WAS,41.0,34.9,0.44,0.4,15.3,5.3,4.2,2.85,3.4,0.1,0.542,0.0,0.02,65.8,14.0,healthy,0,37.3
00-0032104,2024,7,RB,LV,86.2,22.2,0.5,30.5,11.1,21.3,17.0,2.67,3.1,3.5,0.549,0.0,0.112,66.1,14.0,healthy,0,45.2
00-0032128,2024,7,WR,SF,75.4,43.7,0.781,0.7,34.1,12.7,10.1,2.46,6.7,2.2,0.528,0.0,0.061,63.1,10.0,healthy,0,39.8
00-0032134,2024,7,TE,PHI,87.2,30.2,0.596,1.9,18.0,21.1,16.9,2.64,3.6,1.8,0.525,0.0,0.01,68.9,16.0,healthy,0,45.2
00-0032141,2024,7,TE,CLE,67.5,20.7,0.616,2.3,12.7,25.8,20.7,2.04,11.1,2.5,0.613,0.0,0.057,70.3,14.0,healthy,0,52.5
00-0032156,2024,7,QB,TEN,54.6,0.0,0.0,6.6,0.0,5.4,4.3,1.6,8.6,0.9,0.635,-0.04,0.083,70.8,14.0,healthy,0,41.4
00-0032208,2024,7,WR,ATL,50.0,32.5,0.745,2.3,24.2,15.4,12.3,2.24,3.3,1.8,0.644,0.0,-0.041,64.0,14.0,healthy,0,59.0
00-0032211,2024,7,WR,SEA,76.2,28.0,1.014,3.8,28.4,8.5,6.8,1.9,9.7,3.8,0.408,0.0,0.057,64.7,11.0,healthy,0,63.2
00-0032268,2024,7,QB,WAS,93.4,0.0,0.0,13.5,0.0,8.7,7.0,3.28,5.4,3.2,0.388,0.077,0.122,67.5,11.0,healthy,0,63.8
00-0032385,2024,7,WR,TB,56.4,37.1,0.405,2.9,15.1,10.0,8.0,1.12,3.4,3.4,0.567,0.0,0.03,69.1,15.0,healthy,0,63.4
00-0032392,2024,7,TE,NE,47.6,22.1,0.62,1.5,13.7,19.7,15.7,3.41,7.0,2.5,0.633,0.0,0.002,69.9,13.0,healthy,0,59.6
00-0032394,2024,7,TE,TEN,56.3,30.6,0.314,1.1,9.6,14.2,11.4,1.67,8.9,2.8,0.361,0.0,-0.037,59.9,8.0,healthy,0,63.0
00-0032398,2024,7,WR,WAS,63.0,44.6,0.546,4.3,24.4,6.6,5.3,2.95,10.4,3.1,0.615,0.0,0.101,59.7,12.0,healthy,0,56.2
00-0032434,2024,7,QB,SF,69.6,0.0,0.0,8.8,0.0,0.8,0.6,3.23,12.0,2.3,0.604,-0.005,0.081,58.4,10.0,healthy,0,49.1
00-0032436,2024,7,QB,WAS,47.2,0.0,0.0,7.2,0.0,7.7,6.1,3.09,9.6,0.8,0.577,-0.054,0.033,58.6,15.0,healthy,0,41.0
00-0032464,2024,7,WR,DET,39.3,27.6,0.661,4.9,18.3,8.0,6.4,1.89,11.4,2.8,0.412,0.0,-0.034,66.3,13.0,healthy,0,51.0
00-0032543,2024,7,WR,HOU,60.8,29.8,0.346,3.1,10.3,13.4,10.7,1.96,11.6,4.0,0.411,0.0,-0.029,64.5,15.0,healthy,0,49.6
00-0032688,2024,7,WR,MIA,26.4,42.3,0.575,0.3,24.3,10.1,8.1,1.14,3.3,1.8,0.404,0.0,-0.009,59.5,14.0,healthy,0,57.5
00-0032764,2024,7,RB,BAL,88.0,18.9,0.5,15.3,9.5,15.8,12.6,2.38,5.2,0.4,0.566,0.0,0.118,59.6,11.0,healthy,0,61.5
00-0032775,2024,7,WR,LA,64.9,44.9,0.303,2.9,13.6,10.9,8.7,3.47,5.8,3.4,0.397,0.0,-0.018,68.3,13.0,healthy,0,63.2
00-0032791,2024,7,WR,ATL,27.7,25.1,0.647,0.1,16.3,8.8,7.0,2.64,4.7,2.5,0.649,0.0,0.041,67.9,9.0,healthy,0,61.0
00-0032792,2024,7,QB,DET,79.2,0.0,0.0,6.2,0.0,6.8,5.5,1.07,10.6,2.1,0.592,0.209,0.143,70.7,12.0,healthy,0,59.8
00-0032918,2024,7,RB,MIN,56.1,37.1,0.5,35.4,18.6,21.5,17.2,1.13,10.7,1.6,0.642,0.0,0.131,65.6,14.0,healthy,0,48.9
00-0032950,2024,7,QB,KC,40.1,0.0,0.0,14.8,0.0,2.3,1.8,2.15,4.6,3.2,0.379,0.266,0.072,71.9,10.0,healthy,0,44.7
00-0032951,2024,7,WR,IND,21.9,35.8,0.675,1.3,24.1,17.0,13.6,1.06,4.3,2.5,0.561,0.0,-0.038,60.0,8.0,healthy,0,62.7
00-0032977,2024,7,WR,CLE,81.7,34.1,0.412,1.2,14.0,16.1,12.9,3.03,4.6,1.2,0.416,0.0,0.15,69.8,15.0,healthy,0,39.8
00-0033009,2024,7,WR,TEN,46.6,44.3,0.503,2.8,22.3,13.5,10.8,2.36,3.6,3.2,0.644,0.0,0.074,60.0,11.0,healthy,0,54.6
00-0033040,2024,7,WR,MIA,46.5,31.3,0.772,4.9,24.1,18.0,14.4,1.07,5.5,2.8,0.62,0.0,0.045,68.3,14.0,healthy,0,40.5
00-0033045,2024,7,RB,LAC,46.5,18.3,0.5,24.3,9.1,34.4,27.5,2.8,9.2,1.4,0.446,0.0,0.086,64.4,10.0,healthy,0,40.4
00-0033077,2024,7,QB,DAL,95.8,0.0,0.0,11.6,0.0,5.9,4.7,2.18,8.3,3.4,0.534,0.237,0.014,70.7,15.0,healthy,0,45.0
00-0033090,2024,7,TE,NE,43.5,25.5,0.508,2.7,12.9,18.2,14.5,3.49,9.4,0.5,0.399,0.0,0.005,62.0,11.0,healthy,0,38.6
00-0033106,2024,7,QB,DET,43.2,0.0,0.0,10.2,0.0,1.4,1.1,3.0,7.5,1.7,0.369,0.222,0.02,67.6,10.0,healthy,0,35.2
00-0033110,2024,7,TE,LA,92.9,31.8,0.352,2.3,11.2,10.6,8.5,2.52,8.3,0.7,0.415,0.0,0.077,69.5,12.0,healthy,0,45.0
00-0033119,2024,7,QB,NE,98.7,0.0,0.0,6.9,0.0,4.3,3.4,3.46,6.8,3.9,0.539,0.294,0.087,67.9,14.0,healthy,0,37.6
00-0033217,2024,7,TE,IND,64.2,23.2,1.067,1.4,24.8,28.5,22.8,2.08,5.4,1.7,0.647,0.0,0.144,68.7,13.0,healthy,0,58.3
00-0033246,2024,7,TE,MIN,34.4,21.5,0.536,2.4,11.5,23.8,19.0,2.44,10.4,0.4,0.643,0.0,0.038,70.7,16.0,healthy,0,53.1
00-0033251,2024,7,WR,ARI,70.1,41.1,0.278,0.5,11.4,10.0,8.0,1.34,9.1,0.5,0.4,0.0,-0.02,64.2,12.0,healthy,0,40.9
00-0033275,2024,7,QB,SEA,59.3,0.0,0.0,10.0,0.0,5.1,4.0,2.33,6.2,2.8,0.639,0.023,-0.003,60.0,14.0,healthy,0,46.2
00-0033280,2024,7,RB,SF,53.3,35.9,0.5,24.1,17.9,31.0,24.8,1.92,8.3,0.3,0.475,0.0,-0.049,66.3,9.0,healthy,0,60.3
00-0033282,2024,7,WR,BUF,52.7,34.3,0.563,3.6,19.3,6.6,5.3,1.45,3.2,2.5,0.529,0.0,0.066,63.8,15.0,healthy,0,51.8
00-0033288,2024,7,TE,SF,37.5,33.8,0.603,1.4,20.4,15.1,12.1,1.69,10.3,0.6,0.442,0.0,0.031,62.8,14.0,healthy,0,46.7
00-0033292,2024,7,WR,SF,23.7,30.8,0.558,3.0,17.2,7.0,5.6,1.33,10.1,2.4,0.571,0.0,0.067,70.7,11.0,healthy,0,48.4
00-0033293,2024,7,RB,MIN,67.0,40.0,0.5,17.1,20.0,36.0,28.8,1.54,6.1,2.9,0.647,0.0,0.015,59.7,13.0,healthy,0,45.9
00-0033307,2024,7,WR,NE,73.3,41.9,0.821,1.5,34.4,17.9,14.4,1.03,10.6,3.2,0.574,0.0,-0.006,64.8,13.0,healthy,0,52.3
00-0033308,2024,7,RB,SF,70.8,45.4,0.5,23.9,22.7,30.7,24.6,2.65,11.6,0.8,0.554,0.0,0.124,70.2,15.0,healthy,0,62.7
00-0033319,2024,7,QB,MIN,93.5,0.0,0.0,8.1,0.0,2.0,1.6,1.45,4.7,2.9,0.405,0.194,0.086,64.6,12.0,healthy,0,45.8
00-0033357,2024,7,TE,NO,83.7,35.1,0.519,2.3,18.2,20.6,16.4,2.07,11.2,1.7,0.622,0.0,0.028,66.7,14.0,healthy,0,44.3
00-0033375,2024,7,WR,DET,54.0,28.1,0.823,1.0,23.1,12.5,10.0,2.67,10.1,3.0,0.479,0.0,0.101,65.8,15.0,healthy,0,64.6
00-0033376,2024,7,RB,BAL,87.5,45.6,0.5,18.7,22.8,24.4,19.5,2.79,6.6,0.6,0.515,0.0,-0.036,59.9,9.0,healthy,0,48.9
00-0033387,2024,7,TE,CAR,37.5,24.7,0.34,2.3,8.4,27.7,22.2,2.05,7.9,3.1,0.61,0.0,0.062,66.4,11.0,healthy,0,35.4
00-0033439,2024,7,TE,SEA,50.8,37.9,0.412,1.7,15.6,19.3,15.5,2.01,10.9,0.6,0.403,0.0,0.094,66.3,11.0,healthy,0,54.4
00-0033455,2024,7,TE,KC,41.8,24.0,0.378,0.6,9.1,27.5,22.0,3.37,4.9,3.1,0.461,0.0,0.119,67.3,12.0,healthy,0,49.5
00-0033460,2024,7,WR,PHI,90.2,35.6,0.96,4.4,34.2,11.6,9.3,3.29,11.2,2.8,0.536,0.0,-0.009,69.7,12.0,healthy,0,49.0
00-0033466,2024,7,WR,MIA,65.4,40.2,0.784,2.7,31.5,9.8,7.9,3.44,5.9,0.6,0.381,0.0,0.023,66.8,10.0,healthy,0,47.6
00-0033526,2024,7,RB,KC,49.7,25.3,0.5,37.3,12.6,17.5,14.0,1.04,3.2,3.4,0.531,0.0,-0.004,66.2,14.0,healthy,0,56.3
00-0033536,2024,7,WR,PIT,72.4,42.0,0.626,3.5,26.3,14.0,11.2,1.62,10.5,2.6,0.632,0.0,0.056,70.2,13.0,healthy,0,62.9
00-0033537,2024,7,QB,CLE,58.6,0.0,0.0,14.4,0.0,7.5,6.0,1.01,4.6,0.2,0.485,0.091,0.13,60.8,11.0,healthy,0,48.6
00-0033553,2024,7,RB,ARI,64.2,17.8,0.5,25.7,8.9,16.1,12.9,2.91,10.0,1.8,0.499,0.0,0.142,61.7,9.0,healthy,0,46.0
00-0033555,2024,7,WR,BUF,68.7,32.4,0.983,0.6,31.8,19.9,15.9,1.35,4.8,3.6,0.641,0.0,0.149,59.6,11.0,healthy,0,54.3
00-0033556,2024,7,RB,NYJ,70.1,47.4,0.5,19.7,23.7,34.8,27.8,1.92,5.7,2.7,0.454,0.0,0.008,60.2,13.0,healthy,0,47.8
00-0033572,2024,7,WR,PIT,36.2,35.5,0.405,1.8,14.4,11.8,9.4,2.03,6.4,3.8,0.408,0.0,0.118,58.5,10.0,healthy,0,52.5
00-0033576,2024,7,TE,SF,54.8,38.6,0.238,2.8,9.2,29.6,23.6,2.51,6.4,2.9,0.406,0.0,0.109,58.2,15.0,healthy,0,61.6
00-0033589,2024,7,WR,CAR,49.2,44.3,0.587,4.7,26.0,9.4,7.5,3.17,11.5,2.3,0.629,0.0,-0.005,65.5,9.0,healthy,0,48.0
00-0033591,2024,7,WR,WAS,27.6,36.9,0.402,2.0,14.8,7.2,5.8,3.1,7.1,1.8,0.646,0.0,0.132,69.1,11.0,healthy,0,60.3
00-0033662,2024,7,QB,DAL,87.4,0.0,0.0,10.3,0.0,4.1,3.2,1.99,8.5,1.9,0.452,0.279,0.148,70.2,9.0,healthy,0,44.8
00-0033699,2024,7,RB,WAS,47.0,48.2,0.5,44.4,24.1,22.8,18.2,1.55,3.0,1.5,0.424,0.0,0.057,62.3,12.0,healthy,0,44.6
00-0033757,2024,7,TE,KC,61.2,33.7,0.717,1.3,24.2,16.4,13.1,2.35,6.3,1.1,0.392,0.0,0.127,70.3,11.0,healthy,0,41.2
00-0033854,2024,7,RB,HOU,60.6,34.3,0.5,22.6,17.1,33.2,26.5,2.57,8.8,2.3,0.467,0.0,-0.003,67.8,14.0,healthy,0,45.0
00-0033857,2024,7,WR,KC,33.9,32.4,0.578,0.2,18.7,15.2,12.1,1.59,9.9,1.6,0.502,0.0,0.078,61.8,13.0,healthy,0,48.0
00-0033858,2024,7,TE,MIA,56.2,24.0,0.518,0.9,12.4,26.7,21.4,2.13,3.7,3.4,0.513,0.0,0.114,59.4,14.0,healthy,0,61.3
00-0033869,2024,7,QB,BUF,69.7,0.0,0.0,5.1,0.0,2.6,2.1,1.87,8.6,3.0,0.371,0.073,0.126,71.1,10.0,healthy,0,51.2
00-0033873,2024,7,QB,KC,70.4,0.0,0.0,6.4,0.0,5.9,4.8,1.07,9.9,3.1,0.427,-0.077,0.096,66.5,13.0,healthy,0,57.1
00-0033881,2024,7,TE,JAX,43.3,27.4,0.776,0.8,21.3,22.5,18.0,2.06,8.6,3.3,0.429,0.0,-0.036,61.9,8.0,healthy,0,45.0
00-0033885,2024,7,TE,CLE,45.0,32.4,0.309,0.0,10.0,13.1,10.5,1.39,5.5,0.2,0.64,0.0,0.122,69.7,11.0,healthy,0,49.3
00-0033891,2024,7,WR,ARI,94.8,41.0,0.814,1.8,33.4,10.7,8.5,1.39,8.0,1.4,0.513,0.0,0.13,70.6,14.0,healthy,0,64.4
00-0033893,2024,7,RB,DAL,88.5,48.5,0.5,36.7,24.3,20.2,16.1,3.32,11.0,0.3,0.646,0.0,0.029,58.3,12.0,healthy,0,47.4
00-0033895,2024,7,TE,CHI,36.7,38.2,0.512,1.2,19.6,16.1,12.9,2.56,6.7,0.9,0.588,0.0,0.081,63.5,9.0,healthy,0,58.1
00-0033897,2024,7,RB,HOU,47.7,35.0,0.5,34.8,17.5,23.9,19.1,1.13,3.5,0.7,0.647,0.0,0.057,60.6,14.0,healthy,0,36.5
00-0033906,2024,7,RB,NO,47.0,11.7,0.5,40.4,5.9,13.0,10.4,2.08,10.2,3.3,0.463,0.0,0.063,71.4,14.0,healthy,0,43.4
00-0033908,2024,7,WR,LA,87.5,36.3,0.281,4.1,10.2,19.8,15.9,1.71,8.3,0.5,0.363,0.0,0.113,65.0,10.0,healthy,0,60.5
00-0033921,2024,7,WR,TB,37.5,34.3,0.586,2.5,20.1,13.5,10.8,2.68,4.2,2.5,0.496,0.0,0.022,69.3,15.0,healthy,0,59.9
00-0033923,2024,7,RB,KC,92.3,15.7,0.5,42.7,7.8,10.3,8.2,3.45,10.9,0.5,0.633,0.0,-0.04,71.1,9.0,healthy,0,45.5
00-0033925,2024,7,RB,CLE,69.2,18.6,0.5,41.6,9.3,32.2,25.8,2.65,10.3,3.0,0.427,0.0,-0.013,66.8,10.0,healthy,0,55.3
00-0033936,2024,7,QB,JAX,71.3,0.0,0.0,8.7,0.0,7.4,5.9,2.91,4.3,2.5,0.395,0.055,0.018,63.8,15.0,healthy,0,54.2
00-0033943,2024,7,WR,JAX,30.3,31.3,0.343,1.2,10.7,15.8,12.6,3.01,6.1,2.9,0.574,0.0,0.127,66.9,9.0,healthy,0,49.4
00-0033948,2024,7,RB,NO,87.1,29.9,0.5,29.2,14.9,31.7,25.4,3.17,7.8,0.6,0.493,0.0,-0.011,68.0,11.0,healthy,0,56.5
00-0033949,2024,7,QB,SF,85.6,0.0,0.0,14.8,0.0,1.8,1.4,1.28,7.6,2.7,0.488,0.116,0.004,60.8,16.0,healthy,0,45.0
00-0033955,2024,7,RB,WAS,85.8,40.9,0.5,32.5,20.5,12.5,10.0,2.65,10.1,0.2,0.491,0.0,0.117,64.5,11.0,healthy,0,36.4
00-0033958,2024,7,QB,ATL,85.2,0.0,0.0,14.3,0.0,5.3,4.2,2.26,10.2,3.8,0.597,-0.056,-0.041,64.9,14.0,healthy,0,42.8
00-0034054,2024,7,WR,MIA,47.0,27.0,0.84,3.1,22.7,10.0,8.0,1.08,6.0,0.3,0.408,0.0,-0.029,63.9,12.0,healthy,0,56.0
00-0034073,2024,7,TE,ATL,72.8,37.7,0.505,2.2,19.0,24.9,19.9,3.28,11.6,1.5,0.372,0.0,0.119,58.7,8.0,healthy,0,37.4
00-0034104,2024,7,WR,CAR,24.8,38.3,0.841,0.3,32.2,18.2,14.6,3.47,5.0,3.8,0.622,0.0,0.02,64.2,13.0,healthy,0,50.2
00-0034115,2024,7,RB,MIA,80.6,27.2,0.5,29.6,13.6,25.4,20.3,1.1,5.2,3.3,0.405,0.0,0.132,62.2,12.0,healthy,0,53.3
00-0034159,2024,7,TE,LAC,82.8,35.1,0.245,1.8,8.6,17.7,14.2,1.14,5.8,1.1,0.527,0.0,0.149,67.8,14.0,healthy,0,60.3
00-0034177,2024,7,QB,NYG,95.9,0.0,0.0,8.9,0.0,7.1,5.7,2.18,5.2,1.4,0.521,-0.01,-0.021,59.1,16.0,healthy,0,57.8
00-0034184,2024,7,RB,LAC,85.9,42.5,0.5,44.4,21.3,14.3,11.4,3.05,8.5,3.0,0.387,0.0,-0.019,67.2,11.0,healthy,0,48.7
00-0034193,2024,7,TE,NO,35.0,30.2,0.375,2.2,11.3,29.9,24.0,2.4,4.5,1.6,0.403,0.0,0.04,69.8,10.0,healthy,0,59.3
00-0034208,2024,7,RB,CAR,72.0,40.8,0.5,44.0,20.4,10.9,8.7,1.23,7.8,3.3,0.391,0.0,0.079,66.4,9.0,healthy,0,44.8
00-0034270,2024,7,TE,NYJ,46.2,34.2,0.317,0.1,10.8,13.8,11.1,2.41,4.7,4.0,0.435,0.0,0.081,70.1,9.0,healthy,0,64.2
00-0034272,2024,7,WR,NO,75.7,44.5,0.414,2.0,18.4,18.4,14.7,1.54,7.2,1.7,0.405,0.0,0.017,65.7,13.0,healthy,0,58.2
00-0034279,2024,7,WR,NO,48.8,39.9,0.825,0.5,32.9,7.2,5.8,2.67,8.6,4.0,0.609,0.0,0.149,65.0,12.0,healthy,0,62.1
00-0034297,2024,7,WR,WAS,28.9,34.7,0.414,3.7,14.3,18.9,15.1,3.06,8.8,0.8,0.459,0.0,0.008,63.2,15.0,healthy,0,49.3
00-0034317,2024,7,WR,BAL,90.8,27.1,0.67,1.2,18.2,5.9,4.7,1.03,4.7,0.2,0.565,0.0,0.102,71.9,13.0,healthy,0,41.5
00-0034348,2024,7,WR,DEN,73.3,41.0,0.674,4.6,27.7,13.5,10.8,1.86,9.6,2.8,0.383,0.0,-0.04,67.4,11.0,healthy,0,40.6
00-0034351,2024,7,TE,PHI,37.6,38.3,0.628,0.2,24.1,26.3,21.0,2.53,4.2,2.6,0.642,0.0,0.048,69.8,12.0,healthy,0,39.4
00-0034353,2024,7,WR,BAL,59.8,44.1,0.517,1.8,22.8,9.3,7.4,2.86,8.1,3.7,0.385,0.0,-0.048,60.6,11.0,healthy,0,47.6
00-0034364,2024,7,TE,CLE,84.1,24.5,0.882,1.1,21.6,23.8,19.0,3.42,6.6,0.4,0.461,0.0,0.086,59.8,14.0,healthy,0,35.7
00-0034365,2024,7,TE,CAR,51.6,32.3,0.523,1.8,16.9,22.9,18.3,1.51,7.4,0.7,0.363,0.0,0.136,64.8,9.0,healthy,0,37.3
00-0034367,2024,7,RB,CLE,54.1,45.5,0.5,24.8,22.7,16.5,13.2,2.58,3.9,2.0,0.38,0.0,0.097,64.0,15.0,healthy,0,64.8
00-0034383,2024,7,TE,HOU,27.5,21.6,0.503,0.4,10.8,10.3,8.2,1.43,6.6,2.0,0.369,0.0,0.03,70.7,9.0,healthy,0,40.0
00-0034386,2024,7,WR,KC,28.2,29.9,1.083,3.7,32.3,18.5,14.8,3.01,9.6,1.9,0.622,0.0,0.082,64.8,15.0,healthy,0,62.0
00-0034395,2024,7,WR,DET,53.1,42.2,0.568,3.4,24.0,14.5,11.6,1.97,8.9,3.8,0.404,0.0,-0.038,68.8,10.0,healthy,0,38.8
00-0034401,2024,7,QB,BUF,92.2,0.0,0.0,10.7,0.0,6.7,5.3,3.15,4.5,2.0,0.538,0.243,0.076,68.9,10.0,healthy,0,53.1
00-0034406,2024,7,WR,BUF,45.3,25.1,1.317,1.3,33.1,18.5,14.8,2.81,3.7,2.0,0.475,0.0,0.136,65.0,14.0,healthy,0,60.8
00-0034407,2024,7,WR,ATL,62.0,26.7,0.605,3.1,16.2,9.5,7.6,1.57,11.5,1.3,0.401,0.0,0.09,66.3,9.0,healthy,0,63.0
00-0034411,2024,7,WR,SF,79.1,35.0,0.347,1.5,12.2,13.8,11.1,1.9,4.9,2.2,0.378,0.0,0.133,61.6,15.0,healthy,0,38.7
00-0034414,2024,7,RB,PIT,69.8,35.2,0.5,35.4,17.6,36.4,29.1,2.72,9.9,3.6,0.633,0.0,0.099,65.1,14.0,healthy,0,49.4
00-0034418,2024,7,WR,NO,27.6,31.6,0.976,0.2,30.8,14.1,11.3,3.46,5.0,3.9,0.486,0.0,0.038,63.9,13.0,healthy,0,46.1
00-0034419,2024,7,WR,MIA,76.9,34.7,0.328,3.5,11.4,9.2,7.4,1.21,9.2,0.2,0.382,0.0,0.006,60.5,10.0,healthy,0,39.1
00-0034433,2024,7,RB,HOU,99.6,37.7,0.5,36.6,18.9,15.8,12.7,1.26,11.7,1.6,0.464,0.0,0.081,62.4,14.0,healthy,0,57.6
00-0034438,2024,7,QB,CIN,47.7,0.0,0.0,5.2,0.0,8.1,6.5,2.03,4.8,2.0,0.44,-0.088,0.037,61.0,12.0,healthy,0,51.8
00-0034487,2024,7,WR,MIN,78.7,32.8,0.975,3.2,32.0,18.5,14.8,1.77,6.3,3.7,0.482,0.0,0.04,61.7,10.0,healthy,0,60.7
